label	text_a
事实类	avril是在哪个唱片公司出道的?
事实类	张学友在哪出生的??
事实类	杰伦的新专辑名是什么?
枚举类	小虎队是哪三个人组建的?
需求类	谁有《即使要见面》的中文歌词
需求类	谁能帮我找到这个歌曲的歌词啊?
需求类	谁有梁咏琪的那首《礼物》的歌词?
推荐类	女生在乐队里最适合什么
推荐类	beyond乐队谁长的最帅
事实类	beyond乐队是从时候在一起的?
枚举类	BEYOND乐队的名字是谁起的?
枚举类	五月天的成员都叫什么 名字?
原因类	为什么一般的歌曲都是关于爱情的.很少有一首个是不带一个爱字的
不作处理	谁知道蔡妍开过演唱会没?如果有哪里能找到?
评价类	说出你喜欢王力宏的10点理由?
是非类	周董最近出新专辑没?
评价类	周董的新歌怎么不能听?
枚举类	东方神起的成员年龄是多少?
事实类	东方神起成员都是韩国哪里的?
事实类	李宇春的芳龄是多少?
推荐类	无聊的时候想听歌,什么歌适合在无聊的时候听
不作处理	王力宏的歌迷在哪里?
事实类	现在BEYOND歌迷还有多少人?
不作处理	哪里有小猪的歌迷?
推荐类	一手DJ舞曲只(kbps)应该是多小音质才是最好的?
推荐类	哪儿有大量英文说唱音乐下载,劲暴的`就像电影里的黑人唱的那种正宗的
推荐类	你们最喜欢的华语组合是哪一个呢?
不作处理	有谁和我一样喜欢 路绮欧的歌~?
推荐类	什么网站搜歌最多
不作处理	花海的MV出来没有? 哪里有啊?
是非类	歌曲即使知道要再见有没有中文版的
事实类	谁能知道 张杰公司的地址呢?
推荐类	谁有快歌?很快很有节奏感的那种!
事实类	一部钢琴最低的价格是多少?
事实类	标准音在钢琴上的位置在哪!?
枚举类	super junior谁会拉小提琴
描述类	钢琴三级考试的时候应注意什么
是非类	有没有人曾告诉你我很爱你,这首个是不是陈楚生的成名曲?
事实类	永远在身边谁唱的歌?
推荐类	一天的什么时候听钢琴曲子好呢?
不作处理	有谁喜欢周杰伦的?喜欢他的什么呢?他帅吗?
枚举类	周杰伦的<蓝宫调>都有哪写歌?
需求类	哪里有音乐的正确URL?
需求类	QQ音乐播放器哪里下载啊?
事实类	杰伦的《摩羯座》有多少首歌?
事实类	周杰伦最新专辑什么发呀
需求类	至上励合小丑下载哪儿有啊?
需求类	谁给我创作一个新歌词!!
事实类	5566最新的专辑是叫什么?
推荐类	寂寞的时候唱歌?
推荐类	大家最喜欢韩国的哪个艺人啊?
事实类	谢霆锋的最新专集是哪个?
需求类	"求助:谁能知道""对岸的婚礼""滴歌词???"
评价类	爱上你是一个错的歌好听吗?
事实类	黄家驹如果没死现在是几岁?
不作处理	想了解周杰伦新专集的朋友可以进来看一下?
不作处理	有谁喜欢twins的呀?
事实类	李玖哲的新专辑叫什么名字呀?
需求类	谁有李贞贤演唱会的视频
事实类	东方神起下一站是在哪里开演唱会啊?
事实类	东方神起演唱会门票,大概多少钱??
需求类	哪里还有HOT的演唱会DVD?
事实类	BEYOND最后一次演唱会在哪里举办?
枚举类	周杰伦演唱会的专辑有哪些?
事实类	家驹去世后别安开了一场演唱会,家强唱海阔天空哭了。那场叫什么演唱会?
枚举类	VITAS在哪几国开过演唱会~~?
事实类	飞轮海来过几次内地?
枚举类	最近有哪个明星会来南京开演唱会?
事实类	周杰伦沈阳演唱会门票多少钱
评价类	张杰的新动态谁知道?
事实类	飞轮海现在的人气是多少?
枚举类	飞轮海都演过什么片
枚举类	飞轮海出的所有专辑都有什么?
事实类	刘德华几岁开始唱歌?
描述类	谁知道刘德华的一切?说说
不作处理	哪个喜欢飞轮海的这个组合?
不作处理	谁能说出SJ所有明星的姓名和粉丝名称和为什么叫这个名字?
不作处理	有谁喜欢Twins,粉丝?
事实类	东方神起的粉丝分别叫什么?
推荐类	现在飞轮海谁最受欢迎??????
评价类	飞轮海唱的爱到好听吗
推荐类	飞轮海里你们最喜欢那一个呢?
推荐类	你们喜欢飞轮海里面的哪一个?
需求类	宁波哪里有买bobo演唱会门票?
描述类	你们知道多少周笔畅情况?
事实类	刘亦菲的母亲叫什么名
评价类	飞轮海和周杰伦谁最棒
事实类	飞轮海越来越爱的新专辑发表日期是多少,详细一点
事实类	我想知道一下有多少人喜欢周杰伦~
推荐类	你喜欢棒棒堂里的哪一位?
评价类	炎亚纶的愿意不爱你好听吗
枚举类	林俊杰的父母分别叫什么名字?
评价类	听韩国的歌会被感动吗
推荐类	谁有比较恐怖的歌吗
是非类	“我到底是谁” 有这首歌吗?
推荐类	最近的偶像剧林俊杰或杨丞琳的有介绍给我吗?
描述类	我要杨丞琳的资料,谁有麻烦告诉我啊!
枚举类	东方神起中最小的和最大的是?
枚举类	东方神起的在中演过什么片?
不作处理	东方神起出了几张专辑?分别是什么?
不作处理	有关Jay的歌的问题
事实类	蔡依林2009年新专辑的新元素是什么?
不作处理	(他们是谁?要他们2人的档案?)
事实类	周杰伦的第一个专辑是什么?
推荐类	JAY的什么歌你比较喜欢?
需求类	谁有好听的嗨曲网站
需求类	哪里下载浪漫的旋律啊?
事实类	棒棒堂的亲笔CD多少钱?
枚举类	棒棒堂最近拍了什么电视?
枚举类	棒棒堂都的人都出演过什么电视剧
事实类	棒棒堂的新专辑哪时出啊
事实类	许嵩 什么时候出的第一首歌的?
评价类	棒棒堂唱的我们之间好听吗?
事实类	无与伦比演唱会在哪里举行的
描述类	周杰伦是怎么理解青花瓷这首歌的呢?
推荐类	我想学音乐!应该去哪里学?
不作处理	关于周懂新专辑的问题
事实类	胡歌的新专辑叫什么名字?
事实类	周杰伦的联系方式是什么啊?
事实类	09春晚本草纲目周杰伦最后说的什么?
不作处理	周杰伦的歌和人到底怎么样
事实类	不能说的秘密里周杰伦在四手连弹之前单手弹得是什么曲子?
评价类	SHE和SJ-M谁要红些
事实类	谁有林俊杰的博客?
不作处理	谁有关于sj的游戏
事实类	SJ 3辑的价钱会是多少啊?
推荐类	觉得SJ里..哪个可爱啊..?
推荐类	大家最喜欢jay的哪场演出?
推荐类	调查一下(喜欢东方神起的哪一个?)
评价类	东方神起和SJ谁更出名
需求类	东方神起的4辑哪有
评价类	张敬轩的歌好听还是许嵩的歌好听? 回
需求类	主题去哪下载?
不作处理	有谁喜欢JJ 林俊杰
事实类	林俊杰在哪出生的?
需求类	谁有小号的高级练习谱子?
事实类	最久的韩国组合是?
事实类	任贤齐和谁结婚啊
不作处理	请问这首歌曲的名字叫什么,在哪里下载?
事实类	潘玮柏的《反转地球》的一开始说的英语谁知道啊?
评价类	周杰伦可能和谁结婚呢?
需求类	哪里能看到SM家族演唱会??
事实类	周杰伦今年出的专辑叫什么?
事实类	周杰伦9月份的新专辑叫什么?
需求类	哪里买的到东方神起的写真集啊?
需求类	我的问题 - FFK连接地址?
推荐类	那个歌星跳舞最好呢?
事实类	谁能告诉我刘德华的电话啊~~
推荐类	天王天后是谁呢???
枚举类	周杰伦最爱干什么?
评价类	你认为什么样的歌手是好歌手?
评价类	郑秀文和王菲谁唱功更好,更红?
推荐类	大家觉得现在比较红的男歌手有谁
需求类	现在有谁有MJ演唱会的网站?
事实类	谁能告诉我蔡依林的博客啊
不作处理	蔡依林有多高?哪的人?
推荐类	港台男歌手谁歌唱的最好?
事实类	请问我家在中国谁是歌手名??
推荐类	谁有R&B噶歌介绍下..?
事实类	蔡依林多大了??!!周杰伦呢?
评价类	J J 的歌怎么样???
推荐类	现在最流行的组合,有谁?
不作处理	你喜欢黑涩会美眉的新歌吗?
不作处理	黑涩会美眉有多少个人,,,分别是哪个
事实类	娱乐圈里的明星刘德华是谁带起来的?
枚举类	棒棒堂和黑涩会有哪些成员?
推荐类	韩国比较有人气的组合是?
是非类	as long as you love me是张杰的歌吗?
推荐类	现在的娱乐圈谁最出名
方法类	怎么下载[什么都不要对我说]这首歌????
需求类	到底是谁伤了谁的心 谁帮我写下歌词
事实类	张杰的明天过后卖了多少呢?
需求类	谁有张杰《我们都一样》的歌词?
枚举类	09年春晚有哪些明星?
需求类	今年的春晚哪有《青花瓷》啊!?
枚举类	今年的春节晚会会有哪些明星上春晚啊?
事实类	春晚什么都时候重播?
描述类	谁了解马天宇
不作处理	马天宇的最近上了什么节目,哪里可以看
不作处理	哪种乐器最难学?哪种乐器最好学?
事实类	我国有多少位女明星?
事实类	中国一共多少明星?
评价类	大家觉得安七炫和RAIN谁更帅?更受欢迎?
枚举类	明星大部分住在哪里?
评价类	喜欢2个明星有错吗?
评价类	还能有多少明星死掉
不作处理	大家都喜欢那一位明星?喜欢他的什么...
推荐类	众多明星中你们喜欢哪一位??
枚举类	东方神起几个人
不作处理	谁知道我最喜欢的明星叫什么吗?
推荐类	世界上最出名的乐团是哪个乐团?
枚举类	<<北京欢迎你>>是哪些歌星?
推荐类	娱乐圈里的明星情侣你最看好哪对?
描述类	谁有关于明星的故事?
不作处理	有多少人还喜欢陈冠希啊!
事实类	谁知道陈冠希在哪里
事实类	陈冠希送杨永晴的手机是什么牌子的?
事实类	成龙出道几年了啊?
事实类	谁知道后弦多大了?
不作处理	音乐的类型!? 音乐有几种类型?分别是什么意思?
方法类	我有地址但不知道怎么找到这首歌!
需求类	爱情里没有谁对谁错的歌词去哪找?
事实类	刘若英最新的音乐专辑是什么?
事实类	唐禹哲的第一张专辑名字?
不作处理	潘玮柏帅吗?谁喜欢他?
事实类	恩?jay什么出的新专辑?
事实类	♂JJ新★出了什么专辑∮♀←
事实类	周杰伦的新专辑多久可以买到正版的?
事实类	张栋梁的新专辑叫什么名字啊?
枚举类	SHE出道至今的所有专辑?
事实类	春春的第一张专辑是叫什么名字?
事实类	刘德华的第一个女友叫什么
事实类	张卫健哪年出道的?
事实类	你们知道刘德华现在有多少岁了?
事实类	EMINEM的女儿叫什么名字?
事实类	杰伦的第一张专集 是什么??
推荐类	周杰伦到底现在爱谁
评价类	光良和罗志祥谁帅?
事实类	值得属于什么专辑?
事实类	周杰伦捐款到底是多少?
事实类	林俊杰的下一次演唱会在那里举行?
事实类	陈慧琳的准老公是谁啊?
枚举类	王力宏在哪里开过演唱会
事实类	韩红的妈妈叫什么名字?
需求类	谁有周杰伦歌的网站?可以下所有的歌的~
需求类	周杰伦的新歌何处下载??
需求类	谁有罗百吉老婆的图片?
不作处理	周杰伦的新专集叫什么,在什么地方拍的MV?
枚举类	五月天出过哪些专辑了?
推荐类	娱乐明星里面哪个男的最帅点???
枚举类	JAY的所有单曲(不是专辑里的),谁知道?
需求类	HIT的最新单曲?
需求类	谁有周杰伦‘我不配’的MV
事实类	周杰伦情人是谁啊?
评价类	你们喜欢罗志祥哪一点??
评价类	飞轮海和唐禹哲谁更红
枚举类	林俊杰的专辑名有哪些?
事实类	马天宇的第一首单曲什么时候出的?
事实类	刘德华现在在哪,他的地址
需求类	《花样男子》里的插曲?
事实类	张韶涵的公司在哪?
枚举类	罗志祥都拍过什么电影和电视剧?
事实类	罗志祥拍过多少部电视啊
评价类	滨崎步与蔡依林谁更优秀
事实类	twins的08新专辑是什么???
不作处理	花儿乐队一共有多少首歌?分别是什么?
需求类	谁有卡农的简谱啊
事实类	蔡依林是几几年生的
需求类	哪里可以买到Jay 的专辑
事实类	JAY最新专辑的主打歌是什么?!
不作处理	谁知道刘德华的最多电影?是哪些?
推荐类	你最喜欢胡彦斌的哪首歌?
事实类	棒棒糖中的王子有多大啊?
评价类	张学友歌好听还是刘德华的歌好听?
事实类	谁能告诉我成龙现在在哪里?
原因类	为什么Jay的情歌是如此好听?
枚举类	SHE成员分别几岁?
不作处理	SJ有多少成员?分别是?
枚举类	谁知道很多刘德华的国语老歌
需求类	谁有SARA唱的那首{爱} 的歌词?
不作处理	擦干你的泪水谁唱的?好听吗?
推荐类	请大家说说自己最爱的乐队是哪个?
事实类	爱我你怕了吗谁唱的
需求类	谁有《千年不变的美丽》的歌词
评价类	王力宏的新歌心跳好不好听
事实类	王力宏在哪出道??
不作处理	飞轮海什么时候出最新专辑?和他们的最新动向。
枚举类	东方神起有哪几位成员?
不作处理	东方神起四辑有几个版本啊?各有什么不同啊?在哪里能买到正版啊?
不作处理	周杰伦 到底属于什么人?做什么的?
评价类	Jay和王力宏谁比较红?
需求类	谁知道现在的最新舞曲的网站啊
需求类	周杰伦的刺陵在哪个网站能看啊
评价类	东方神起和周杰伦谁的歌迷多
不作处理	SJ-M韩庚 ,他的歌迷都叫他什么?那他的FANS叫什么?
评价类	你认为周杰伦的歌迷有多少呢?
事实类	"""忧伤歌声""这首歌是谁唱的呢?"
不作处理	卡农是谁的歌,是一首什么样的曲子
需求类	Super Junior-M的迷,至少还有你,爱你爱你的韩文版哪里可以下啊?
事实类	神话组合几年了?
推荐类	你最喜欢的中国组合是?
不作处理	(急)请问这首歌的名字叫什么?在哪可以下载?
评价类	周杰伦的《千山万水》怎么样 可好听
枚举类	小猪罗志祥的专辑有那几部?
需求类	英文好的帮忙翻译首歌可以么?
评价类	五月天唱的[温柔]好听吗?
需求类	谁有vae的情侣装的歌词
推荐类	给我介绍很棒的伴奏 可以么????
不作处理	看了就知道这个问题的意思了.关于吉他的.
需求类	谁有飞轮海的歌的乐谱?
需求类	谁给我一个提供小提琴谱的网站?
需求类	求<夜曲>的小提琴曲谱??~~~
事实类	钢琴有多少种弹法组成的?
事实类	陈楚生的歌说的城市是哪个城市?
描述类	谁能告诉我有关于RAIN的近况?和一些关于他的事情??
描述类	林俊杰的她是什么类型的啊
不作处理	SM公司选秀的问题···
事实类	SM公司要在上海哪里开演唱会?
需求类	哪有流行音乐的伴奏下载?
描述类	吉他的指法谁会
是非类	高耀太的火花原来是日本歌吗?
不作处理	QQ音乐下载问题(请仔细看完描述)
推荐类	QQ音乐里谁的排名第一
不作处理	请问QQ音乐为什么无法下载,说SOSO歌曲下载,QQ音乐的歌曲不可以下载?
是非类	QQ音乐上的歌曲能在不同的机器上登陆,歌曲会变么?
方法类	有没有办法让qq音乐的歌曲不显示在qq上?
事实类	JAY的第一张专集是什么名字?
需求类	聊城哪儿有卖至上励合的东西的?
评价类	飞向别人的床这首歌好听吗
需求类	在哪里下载最新版QQ音乐?
枚举类	SM的艺人有谁啊?
枚举类	羽泉的正版专辑有哪些?
需求类	李孝利,谁晓得李孝利的官方网站?晓得的话到我QQ空间留言给我,谢谢!
枚举类	谢霆锋的新专辑有哪些歌曲?(详细歌名)
事实类	王心凌几岁出道唱歌?
评价类	萧邦的音乐好听吗
不作处理	现在还记得黄家驹的人还有多少?
事实类	至上励合的新专集名是什么?
事实类	林俊杰要在哪里开演唱会 啊
事实类	jay4月演唱会在哪里举行?
需求类	哪能买到SJ演唱会的DVD
枚举类	苏打绿,我想要知道关于苏打绿的所有专辑以及他们的演唱会
需求类	东方神起演唱会谁有 我想下载
事实类	韩庚的出生地是哪里?
不作处理	杰伦08年会出新专辑吗?什么时候出啊?
事实类	周杰伦南京演唱会在哪里举行?
事实类	跨年演唱会时间??
不作处理	林俊杰多大了??谁知道林俊杰的手机号???
事实类	许巍的最新专辑正版要多少钱啊?
事实类	sjm最近有什么新专辑?
需求类	谁有U这首歌的网址,SJM德
原因类	很好奇·苏打绿在小巨蛋演唱(我只在乎你)的时候,吴青峰唱着就哭勒·知道为什么吗·?
需求类	谁知道哪里有super junior的演唱会看?
枚举类	东方神起所有上的综艺节目有????
不作处理	有谁认为张杰最帅呀 ?
评价类	飞轮海的各个成员有哪些优点
事实类	飞轮海新出的专辑叫什么?
不作处理	快乐男声还有谁在????
枚举类	在中和有天的粉丝各叫什么
评价类	SHE和飞轮海谁更红?
事实类	5566哪年组合的
枚举类	飞轮海有哪四个最?
枚举类	飞轮海是哪四个人?
事实类	飞轮海唱过多少首歌曲呢?
事实类	飞轮海这个组合是什么时候组成的?
评价类	棒棒堂和飞轮海哪个比较红啊?
事实类	我不后悔 谁唱地 原唱
评价类	你们喜欢林俊杰哪些地方?
原因类	为什么听悲伤的歌会让人想哭?
枚举类	弦子的专辑有哪些?
推荐类	无聊,谁能帮我找点快歌,越多加的分越多
需求类	谁能告诉我安七炫的〈某天心里说的话〉这首歌的中文歌词
不作处理	王心凌和杨丞琳谁比较可爱?为什么?
不作处理	张杰出专辑了没?出了几张?叫什么?
事实类	张力尹最新的新专辑是什么?
事实类	Bolero是东方神起什么时候出的歌?
不作处理	东方神起里面谁的年龄最大?分别都多大?
推荐类	东方神起中谁跳舞跳的最好
评价类	周杰伦和东方神起你比较喜欢哪个?
需求类	谁能给我 [我的爱情也曾经过] Vae 的URL,要能在空间用的!
推荐类	蔡依林和谁在一起最配
评价类	林俊杰的不潮不用花钱最好听吗?
不作处理	佚名是谁?为什么在哪里都有他的名字?
方法类	谁知道哎哦哎哦的那个舞曲怎么找吗?
不作处理	LOllipop棒棒堂在模范棒棒堂中毕业了,那在什么节目,什么电视可以看见他们呢?
推荐类	棒棒堂你们喜欢谁
需求类	谁有棒棒堂那一天的歌词
评价类	JJ哪最吸引人
枚举类	马天宇演过哪些电视剧呢
评价类	大家最喜欢孙燕姿哪点?
事实类	《JAY》销量多少?全球的销量
事实类	JAY 的新专集销量是多少张?
描述类	周董的夜的第七章是关于什么的?
推荐类	现在你最想听谁的演唱会啊???
需求类	jay在 不能说的秘密 里弹奏的能穿越时光的钢琴曲,从哪里能下载到??
需求类	那里能下载到 SJ成员 神童 唱的 不要哭 这首歌?
评价类	你们喜欢韩国的HOT组合吗???
原因类	为什么是近没有好听的音乐呢?
事实类	许嵩新出的专辑叫什么?
事实类	林俊杰出演的电影《原来我不帅》什么时候首播?
描述类	张杰的明天过后mv讲的是什么?
事实类	谁知道有关 杰伦 的个人网站?
描述类	杰伦成功的秘密是什么?
推荐类	有没有新的吉他伴奏谱子?
需求类	同志们我想问问你们谁有天空之城小提琴的谱子?
事实类	郑源唱的歌.有的和现实当中是一样的.唱的那么悲伤.他失恋多少次了呢?
事实类	SJ~M是中国的组合还是韩国的组合?
推荐类	中国的十大帅哥是什么
不作处理	国产架子鼓吊叉最底一套要多少钱,什么牌子的?
不作处理	有谁知道在湖南台的天天向上里,开头的音乐是什么?在哪里可以…20
不作处理	烟圈是周杰伦的歌吗?什么时候的?为什么听起来不像杰伦的声音
不作处理	东方神起总共开了多少次演唱会?有哪些演唱会呢??
事实类	周杰伦最近一张专辑叫什么
枚举类	今年9月的新专辑有那些?
需求类	《苏醒的个人写真》再哪里买??
需求类	谁有非主流歌词?
推荐类	08年最新歌星!???
描述类	谁知道Sara这个歌手,详细点的
是非类	小沈阳新歌《东北姑娘》是自己唱的还是别人搞的?
推荐类	谁能告诉我一些NBA的背景歌曲和为NBA唱歌的歌手吗?
评价类	华语四大天王那个最帅啊?
事实类	陈奕迅的英文名叫什么?
推荐类	你们喜欢哪个日本歌手
不作处理	大V是谁 他和VAE是什么关系
评价类	崇拜自己喜欢的歌手有错吗?
需求类	宝石情歌的韩文歌词到哪下载
事实类	有一首歌不知道名字,女歌手唱的
推荐类	你最爱黑涩会的哪个美眉?
推荐类	黑涩会里面谁最好看呢?
枚举类	黑涩会美眉的成员的名字个叫什么 啊
事实类	成龙的出生地是哪里?
评价类	在现在的娱乐圈,大家认为实力和人气哪个更重要?
枚举类	183CLUB的成员都叫什么名字?
不作处理	棒棒堂棒在哪里?
推荐类	你喜欢棒棒堂里的哪一个
描述类	棒棒堂的新剧的介绍?
需求类	谁有王子的弟弟的照片?
事实类	有一首歌歌词大概是这样的“世界太大还是找到了你,世界太小还是丢了你'谁知道是什么歌呀?
事实类	张杰的演唱会是7月几号啊?
事实类	今年春晚几点开始?
不作处理	央视春晚几点开始?网上到哪里去看?
事实类	周杰伦在春晚演唱的曲目?
事实类	春晚明天几点重播?
事实类	林俊杰08的新专集叫什么?
事实类	马天宇的歌有多少?
事实类	马天宇是哪个公司的?
事实类	周杰伦家在哪?
不作处理	至上励合的海报在那有买?多少钱?
推荐类	韩国的所有组合中你最喜欢哪一个?
推荐类	容易学的乐器有??
事实类	BEYOND的<<海阔天空>>是由多少种乐器弹奏成的?
评价类	明星比我们过的好吗?
推荐类	你们喜欢的名星是谁啊
推荐类	韩过的明星哪个最帅?
评价类	李俊基和安七炫谁帅呐?
枚举类	哪些明星7月8号过生
事实类	韩国的那个组合叫什么?介绍下有个叫韩庚
需求类	谁有BEYOND的专辑全部的?
推荐类	哪名歌星最帅
是非类	不落的太阳是不是张佑赫的歌?
描述类	我喜欢张佑赫,谁知道他的超具体资料阿
推荐类	最近哪个歌星最红?
不作处理	TWINS会解散吗? 阿娇什么时候回来啊
枚举类	神起五只的生日到底是多少阿
事实类	成龙哪年生的?
事实类	苏醒自己的单曲共有?
枚举类	JAY最近出了哪些新单曲?
枚举类	东方神起的个人单曲都叫什么
不作处理	《奋斗》中的插曲是什么歌曲,谁唱的?
事实类	最近萧亚轩和小猪的新歌叫什么了啊?
事实类	2008年萧亚轩最新专辑是什么?
需求类	说唱的歌去那里找啊?
事实类	hey oh 是那个组合唱的?
需求类	谁有歌曲 《I MISS YOU》的歌词
需求类	谁有一首叫《祝福》的歌的歌词?
事实类	潘玮柏好久出专辑?
事实类	潘玮柏的新专辑名字叫什么..??
事实类	周杰伦多久出专辑?
事实类	BY2的歌有多少?
不作处理	有多少人知道SS501啊,他们在中国红吗?为什么她们都不来中国?
事实类	周杰伦至今一共发了几长专辑?
事实类	春春下一张专辑的名字是什么?
需求类	谁能找到RAIN的所有专辑?
事实类	Jay下个专辑大概什么时候出来?
事实类	张卫健是几几年生的
事实类	请问刘德华的女儿叫什么名字?
需求类	谁知道刘德华的歌哪里最全?
需求类	谁有林俊杰专集
事实类	罗志祥是哪年出道的?
枚举类	哪个组合开演唱会
推荐类	各位东方神起的亲们。。能不能推荐几个自认为好看,搞笑的东方神起节目?
枚举类	张杰7月26号的演唱会都有哪些明星去了
枚举类	周杰伦2008世界演唱会在中国哪些地方演出
不作处理	现在一共有多少人喜欢飞轮海?为什么都喜欢飞轮海?
描述类	地下铁结局是什么?是电视剧的
原因类	有谁支持BEYOND支持的原因?
推荐类	如果SHE解散了.你们觉得SHE中.最有可能单飞的是谁??
不作处理	周杰伦的最新专集叫什么?什么时候可以听到??
事实类	谁知道东方神起新出的专集叫什么?
评价类	JAY与林俊杰谁更红
事实类	五月天阿信的原名?
推荐类	你们看那个明星漂亮?
推荐类	最近哪个明星的歌最出名?
推荐类	谁有悠伤女音清唱
不作处理	有喜欢唐禹哲的吗?还有他的歌?
枚举类	林俊杰有哪些新专辑呢?
枚举类	TVXQ的单曲23张和4张专辑分别是什么?
事实类	金莎在幸福的眼泪里演什么角色?
事实类	sj的最新单曲是啥?
需求类	谁有BOBO的<假如>歌词?
枚举类	明道和陈乔恩合作的电视剧都有哪些?
需求类	谁有罗志祥的图片??
事实类	SHE甚嚒时候发专辑?
事实类	2008年艾薇儿的最新专辑有什么歌曲?
枚举类	滨崎步最近出了哪些新单曲?有新的MV么?
事实类	Twins的2006年的专辑叫什么?
事实类	花儿乐队主唱的名字是?
需求类	谁能写屋顶的简谱给我?
事实类	小沈阳的博客是多少
枚举类	SHE从出道到现在所有的专辑名都是什么?
事实类	张韶涵多少岁诶?
事实类	07年JAY还没出专辑呢。请问什么时候能出呢?
不作处理	蔡依林她多大了?多少年出道?
枚举类	JAY哪张专辑是日本德》?
事实类	刘亦菲的最新专集是什么
不作处理	周笔畅的哪里去了?为什么没消息了?
枚举类	范冰冰与任贤齐和演的电影都有什么
评价类	张学友喜欢什么样的女孩?
推荐类	有一种声音叫做永恒,你认为谁的歌声永恒?
事实类	成龙开什么店
不作处理	你们喜欢郑源的歌曲吗??《等》好听吗?
需求类	谁有古巨基《爱与诚》的歌词 粤语版的 谢谢了!
枚举类	小虎队的人都叫什么名字
推荐类	SJ的成员大家都喜欢谁呢
事实类	谁能告诉我 小虎队 是什么时候解散的呀?
需求类	谁有sara原来我爱你的歌词
推荐类	大家能给我推荐一些好的歌手/乐队吗
推荐类	现在最受欢迎的乐队是?~~~~
评价类	你们对周杰伦的看法是什么??
推荐类	国内最强的旋律死亡金属乐队有 ?
描述类	谁可以给我介绍下U2乐队的情况?
不作处理	"""穷开心""谁唱的?好听吗?这个乐队还唱过什么?"
需求类	零壹乐队的歌谁有????
事实类	李宇春何时再开演唱会?
事实类	FIR的最新演唱会在哪里举行?
枚举类	刘德华2009年演唱会的行程知道的请告诉我下,我打算看一场,谢谢了
枚举类	蔡依林北京演唱会嘉宾有谁
事实类	梁静茹 暖暖MV的男主角是谁 要具体资料
推荐类	大家喜欢HOT中的谁
事实类	谁知道周董的生日
事实类	周董最近要出什么什么歌拉~~
枚举类	东方神起各个成员几岁了?
事实类	谁有东方神起在中国的UFO地址?
事实类	东方神起组合有几个成员?
事实类	东方神起的联系地址是?
事实类	韩庚几岁了啊?
事实类	问:BEYOND是哪年出道的啊?
不作处理	你们谁是林俊杰歌迷的
不作处理	谁是SHE的忠实歌迷啊
不作处理	羽泉的歌迷在哪啊??
需求类	有没有能帮找歌的?
推荐类	快乐男生中谁的歌唱的最好听?
需求类	<动听>的韩文版QQ音乐里哪有?
推荐类	今年最红的组合是?
事实类	成龙好多岁?
需求类	林依晨 他(吉他甜蜜版)的下载地址谁有?
方法类	吉他的F和弦好难练。 有没有什么技巧啊??
方法类	一个对英语几乎是零基础的人,想以最快的速度、最短的时间学好英语,应该从何学起??
推荐类	JAY的最好看MV是什么?
方法类	怎么样录歌?哪些网站支持上传自己的翻唱歌曲?
事实类	歌词 {是你谁说想我,是你谁说爱我,是你说情人节陪我一起过。}是那首歌??
推荐类	TVB的什么电视比较好看?
需求类	有没有《peerless》这首歌的伴奏呢?
需求类	谁有<找自己>的吉他乐谱?
需求类	谁能帮我把这个五线谱翻译成简谱?
事实类	小提琴最贵要多少钱
事实类	小提琴卖多少钱?
事实类	钢琴你们学了多少时间才过了10级
是非类	YAMAHA这种牌子的钢琴好吗?
不作处理	今年钢琴B级什么时候考?有什么要求?要带哪些东西?
描述类	想问一下飞轮海的近况?
事实类	有谁知道炎亚纶的家在哪里
评价类	古筝的音乐好听吗
不作处理	肖邦是谁,干什么的,哪国人?
事实类	飞轮海和S.H.E合唱的曲子叫什么名字
评价类	你们喜欢弹吉他的女孩子吗?
需求类	谁有键盘钢琴flash歌谱?
事实类	绿钻每月有多少营养值?
事实类	绿钻什么时候能在QQ上显示等级
事实类	QQ音乐中的最后一名是谁?
需求类	QQ音乐下载地址是多少?
需求类	开通绿钻有几种方法?
事实类	特步广告的英文歌歌名是?
事实类	sj在韩国人气有多高?能排第几啊?
事实类	周杰伦的最新EP叫什么?
不作处理	求vae的资料。还有许嵩的新专辑是什么?
需求类	哪个知道李孝利的<十分钟>的歌词意思是什么?谢了!
事实类	周杰伦的第一部作品叫什么?
枚举类	TVB的艺人有哪些,大家能知道多少就给我多少吧```
枚举类	谢霆锋一共有多少首歌,要说出全部的歌名呵呵
事实类	英文老歌“Let it Be”的原唱是?
事实类	EMINEM 的最后一张专辑叫什么?
推荐类	假声唱歌好听的歌手都都谁?
事实类	黄家驹的作品具体有多少
事实类	JJ的新专集[陆]什么时候开发
枚举类	请问TWINS是有那两个人组合的?
推荐类	TWINS中都比较喜欢谁呢?
需求类	个人在哪里可以买到SJ演唱会的门票
事实类	李俊基多大了啊?(截止到2008年)
事实类	东方神起出道几年了?
事实类	今年9月10月沈阳会有谁的演唱会?
事实类	周杰伦最新的演唱会在哪举行?
事实类	五月天的私奔到月球是去年几月份发行的?
需求类	潘玮柏演唱会哪里看啊!~全部的哦!~
是非类	苏打绿是男的女的吖?
事实类	东方神起 他们什么时候会韩国发展啊?
需求类	谁有东方神起的手机铃声
需求类	谁的空间有飞轮海的东西
评价类	你认为刘德华和周杰伦哪个比较厉害?
需求类	谁有JAY最好看的照片?
需求类	谁知道什么网站对刘德华介绍最全
推荐类	你们喜欢飞轮海里面的哪两个人啊
评价类	SHE与飞轮海你更喜欢哪个?
事实类	周杰伦的粉丝大约有多少
